id	link	name	owner_name	owner_link	catalog_type	owner_type	software	langs	content_types	access_mode	countries	tags	status	api	catalog_export	api_status
geoportalde	https://geoportal.de	Geoportal Germany	Bundesamt für Kartographie und Geodäsie	https://gdi-de.org	Geoportal	Central government	Custom software	DE	dataset,map_layer	open	Germany	geospatial,government	active			deprecated
geoportalrlpde	https://geoportal.rlp.de	Rhineland-Palatinate geoportal	Rhineland-Palatinate	https://www.rlp.de	Geoportal	Regional government	GeoPortal.rlp	DE,EN	dataset,map_layer	open	Germany	geospatial,has_api	active	TRUE		active
geoportalsaarlandde	https://geoportal.saarland.de	Saarland geoportal	Saarland	https://www.saarland.de	Geoportal	Regional government	GeoPortal.rlp	DE,EN	dataset,map_layer	open	Germany	geospatial,has_api	active	TRUE		active
geoweb1digistadtdode	https://geoweb1.digistadtdo.de/geodatenkatalog	Stadt Dortmund Geodatenkatalog	Stadt Dortmund	https://www.dortmund.de	Geoportal	Regional government	Geonetwork	DE,EN	dataset,map_layer	open	Germany	geospatial,has_api	active	TRUE		active
hcdchereonde	http://hcdc.hereon.de/geonetwork	HCDC Metadata catalog	Helmholtz-Zentrum Hereon	https://www.hereon.de	Geoportal	Academy	Geonetwork	DE,EN	dataset,map_layer	open	Germany	geospatial,has_api	active	TRUE		active
inspirethuenende	https://inspire.thuenen.de/geonetwork	Johann Heinrich von Thünen-Institut Data catalogue	Johann Heinrich von Thünen-Institut	https://www.thuenen.de	Geoportal	Academy	Geonetwork	DE,EN	dataset,map_layer	open	Germany	geospatial,has_api	active	TRUE		active
mundialis-actinia-openeo	https://openeo.mundialis.de/api/v1.0/	mundialis Actinia (openEO)	Mundialis	https://mundialis.de	Geoportal	Business	Stac-server	EN	dataset,map_layer	protected	Germany	geospatial,has_api	active	TRUE		uncertain
opendataesrideopendataarcgiscom	https://opendata-esri-de.opendata.arcgis.com	Esri Deutschland Open Data Portal	Esri Deutschland		Geoportal	Business	ArcGIS Hub	DE	dataset,map_layer	open	Germany	geospatial,has_api	active	TRUE		active
phenoroamphenorobde	https://phenoroam.phenorob.de/geonetwork	PhenoRoam geodata catalog	PhenoRob	https://www.phenorob.de	Geoportal	Academy	Geonetwork	DE,EN	dataset,map_layer	open	Germany	geospatial,has_api	active	TRUE		active
portalchemnitzopendataarcgiscom	https://portal.chemnitz.opendata.arcgis.com	Open Data Stadt Chemnitz	Stadt Chemnitz		Geoportal	Local government	ArcGIS Hub	DE	dataset,map_layer	open	Germany	geospatial,has_api	active	TRUE		active
servicegismannheimde	https://service.gis-mannheim.de/geonetwork	Geodatenkatalog Stadt Mannheim	Stadt Mannheim	https://www.mannheim.de	Geoportal	Regional government	Geonetwork	DE,EN	dataset,map_layer	open	Germany	geospatial,has_api	active	TRUE		active
sibhessende	https://sibhessen.de/geonetwork	SIB Hessen metadaten	SIB Hessen	https://sibhessen.de	Geoportal	Regional government	Geonetwork	DE,EN	dataset,map_layer	open	Germany	geospatial,has_api	active	TRUE		active
teodooricgkfajuelichde	https://teodoor.icg.kfa-juelich.de/geonetwork	TERENO Geoportal	Stadt Juelich	https://www.juelich.de	Geoportal	Regional government	Geonetwork	DE,EN	dataset,map_layer	open	Germany	geospatial,has_api	active	TRUE		active
vocabularygeoportalrlpde	https://vocabulary.geoportal.rlp.de/geonetwork	Geodatenkatalog GDI-RP	Rhineland-Palatinate	https://www.rlp.de	Geoportal	Regional government	Geonetwork	DE,EN	dataset,map_layer	open	Germany	geospatial,has_api	active	TRUE		active
websidude	https://webs.idu.de/geonetwork	IDU IT Data catalogue	IDU IT+Umwelt GmbH	https://www.idu.de	Geoportal	Business	Geonetwork	DE,EN	dataset,map_layer	open	Germany	geospatial,has_api	active	TRUE		active
wwwgeoportalhessende	https://www.geoportal.hessen.de	Geoportal Hessen	Hessen	https://www.hessen.de	Geoportal	Regional government	GeoPortal.rlp	DE,EN	dataset,map_layer	open	Germany	geospatial,has_api	active	TRUE		active
wwwgenesisdestatisde	https://www-genesis.destatis.de	Database of the Federal Statistical Office of Germany	Federal Statistical Office of Germany	https://www.destatis.de	Indicators catalog	Central government	Custom software	EN,DE	indicator,dataset	open	Germany	statistics,government	active			uncertain
apgcawide	https://apgc.awi.de	Arctic Permafrost Geospatial Centre	Arctic Permafrost Geospatial Centre	https://awi.de	Open data portal	Academy	CKAN	EN	dataset	open	Germany	has_api	active	TRUE		active
ckangeonetmrnde	https://ckan.geonet-mrn.de	GeoNet-MRN	Metropolregion Rhein-Neckar	https://www.geonet-mrn.de	Open data portal	Local government	CKAN	DE	dataset	open	Germany	has_api	active	TRUE		active
datendiepholzde	https://daten.diepholz.de	OpenData Diepholz	Landkreis Diepholz	https://www.diepholz.de	Open data portal	Local government	DKAN	DE	dataset	open	Germany	government	active			uncertain
datenregisterberlinde	https://datenregister.berlin.de	Datenregister Berlin	Berlin Government	https://berlin.de	Open data portal	Local government	CKAN	DE	dataset	closed	Germany	government,has_api	active	TRUE		active
datenrlpde	https://daten.rlp.de	Über Open Data Plattform Rheinland-Pfalz	Government of Rheinland-Pfalz	https://rlp.de	Open data portal	Regional government	CKAN	DE	dataset	open	Germany	has_api	active	TRUE		active
govdatade	https://govdata.de	Das Datenportal für Deutschland Open Government	FITKO (Föderale IT-Kooperation)	https://fitko.de	Open data portal	Central government	CKAN	DE	dataset	open	Germany	government,has_api	active	TRUE		active
mannheimopendatasoftcom	https://mannheim.opendatasoft.com	City of Mannheim	City of Mannheim		Open data portal	Local government	OpenDataSoft	DE	dataset	open	Germany	government,has_api	active	TRUE		uncertain
mobidatabwde	https://mobidata-bw.de	MobiData BW®	NVBW - Nahverkehrsgesellschaft Baden-Württemberg mbH		Open data portal	Business	CKAN	DE	dataset	open	Germany	has_api	active	TRUE		active
offenedatenaachende	https://offenedaten.aachen.de	Open Data Portal Aachen	Team Open Data Aachen	https://aachen.de	Open data portal	Local government	CKAN	DE	dataset	open	Germany	government,has_api	active	TRUE		active
offenedatenfrankfurtde	https://offenedaten.frankfurt.de	Offene Daten Portal der Stadt Frankfurt/Main	Stadt Frankfurt/Main	https://www.frankfurt.de	Open data portal	Local government	CKAN	DE	dataset	open	Germany	government,has_api	active	TRUE		active
offenedatenkdvzfrechende	https://offenedaten.kdvz-frechen.de	Offene Daten KDVZ	kdvz Rhein-Erft-Rur	https://kdvz.nrw	Open data portal	Local government	DKAN	DE	dataset	open	Germany	government	active			uncertain
offenedatenwuppertalde	https://offenedaten-wuppertal.de	Offene Daten Wuppertal	Stadt Wuppertal	http://www.wuppertal.de	Open data portal	Regional government	DKAN	DE	dataset	open	Germany	government	active			uncertain
opendatabonnde	https://opendata.bonn.de	Offene Daten Bonn	Bundesstadt Bonn	http://www.bonn.de	Open data portal	Regional government	DKAN	DE	dataset	open	Germany	government	active			uncertain
opendatabraunschweigde	https://opendata.braunschweig.de	Offene Daten Braunschweig	Löwenstadt Braunschweig	http://www.braunschweig.de	Open data portal	Local government	DKAN	DE	dataset	open	Germany	government	active			uncertain
opendatadormagende	https://opendata.dormagen.de	Opendata Stadt Dormagen	Stadt Dormagen	https://potsdam.de	Open data portal	Regional government	OpenDataSoft	DE	dataset	open	Germany	government,has_api	active	TRUE		uncertain
opendataduesseldorfde	https://opendata.duesseldorf.de	Offene Daten Duesseldorf	Stadt Duesseldorf	http://www.duesseldorf.de	Open data portal	Regional government	DKAN	DE	dataset	open	Germany	government	active			uncertain
opendatagelsenkirchende	https://opendata.gelsenkirchen.de	Offene Daten Gelsenkirchen	Stadt Gelsenkirchen	http://www.gelsenkirchen.de	Open data portal	Regional government	DKAN	DE	dataset	open	Germany	government	active			uncertain
opendataheilbronnde	https://opendata.heilbronn.de	Offene Daten Braunschweig	Heilbronn	http://www.heilbronn.de	Open data portal	Local government	DKAN	DE	dataset	open	Germany	government	active			uncertain
opendataleipzigde	https://opendata.leipzig.de	Open Data-Portal der Stadt Leipzig	Die Stadt Leipzig	https://leipzig.de	Open data portal	Local government	CKAN	DE	dataset	open	Germany	government,has_api	active	TRUE		active
opendatamuenchende	https://opendata.muenchen.de	Open Data München	Landeshauptstadt München	https://muenchen.de	Open data portal	Local government	CKAN	DE	dataset	open	Germany	government,has_api	active	TRUE		active
opendataoldenburgde	https://opendata.oldenburg.de	Offene Daten Oldenburg	Stadt Oldenburg	https://www.oldenburg.de	Open data portal	Regional government	DKAN	DE	dataset	open	Germany	government	active			uncertain
opendatapotsdamde	https://opendata.potsdam.de	Opendata Potsdam	City of Potsdam	https://potsdam.de	Open data portal	Local government	OpenDataSoft	DE	dataset	open	Germany	government,has_api	active	TRUE		uncertain
opendatarheinkreisneussde	https://opendata.rhein-kreis-neuss.de	Rhein-Kreis Neuss Open Data Portal	Rhein-Kreis Neuss	https://rhein-kreis-neuss.de	Open data portal	Local government	OpenDataSoft	DE	dataset	open	Germany	government,has_api	active	TRUE		deprecated
opendatastadtmuensterde	https://opendata.stadt-muenster.de	Offene Daten Muenster	Stadt Muenster	https://www.stadt-muenster.de	Open data portal	Regional government	DKAN	DE	dataset	open	Germany	government	active			uncertain
suchetransparenzhamburgde	https://suche.transparenz.hamburg.de	Transparenzportal Hamburg	Hamburgischen Transparenzgesetz (HmbTG)	https://hamburg.de	Open data portal	Local government	CKAN	DE	dataset	open	Germany	government,has_api	active	TRUE		deprecated
transparenzkarlsruhede	https://transparenz.karlsruhe.de	Stadt Karlsruhe	Stadt Karlsruhe	https://karlsruhe.de	Open data portal	Local government	CKAN	DE	dataset	open	Germany	has_api	active	TRUE		active
wwwoffenedatenkoelnde	https://www.offenedaten-koeln.de	Offene Daten Koeln	Stadt Koeln	https://www.koeln.de	Open data portal	Regional government	DKAN	DE	dataset	open	Germany	government	active			uncertain
wwwopendatahrode	https://www.opendata-hro.de	OpenData.HRO	Universitätsstadt Rostock		Open data portal	Academy	CKAN	DE	dataset	open	Germany	has_api	active	TRUE		active
archivewiasberlinde	https://archive.wias-berlin.de	Archive WIAS Berlin	Weierstrass Institute for Applied Analysis and Stochastics	https://wias-berlin.de	Scientific data repository	Academy	MyCore	DE	dataset	open	Germany	scientific	active			uncertain
bonndataunibonnde	https://bonndata.uni-bonn.de	bonndata	Rheinische Friedrich-Wilhelms-Universität Bonn	https://www.uni-bonn.de	Scientific data repository	Academy	Dataverse	DE	dataset	open	Germany	scientific,has_api	active	TRUE		active
darusunistuttgartde	https://darus.uni-stuttgart.de	DaRUS	University of Stuttgart	https://www.uni-stuttgart.de	Scientific data repository	Academy	Dataverse	DE	dataset	open	Germany	scientific,has_api	active	TRUE		active
datafzjuelichde	https://data.fz-juelich.de	Jülich DATA	Forschungszentrum Jülich GmbH	https://www.fz-juelich.de	Scientific data repository	Academy	Dataverse	DE	dataset	open	Germany	scientific,has_api	active	TRUE		active
datagoettingenresearchonlinede	https://data.goettingen-research-online.de	Göttingen Research Online	Göttingen eResearch Alliance	http://www.eresearch.uni-goettingen.de	Scientific data repository	Academy	Dataverse	DE	dataset	open	Germany	scientific,has_api	active	TRUE		active
dataunihannoverde	https://data.uni-hannover.de	Forschungsdaten - Repositorium der LUH	University of Hannover	https://uni-hannover.de	Open data portal	Academy	CKAN	EN	dataset	open	Germany	has_api	active	TRUE		active
dataversempiswsorg	https://dataverse.mpi-sws.org	ICWSM			Scientific data repository	Academy	Dataverse	DE	dataset	open	Germany	scientific,has_api	active	TRUE		active
datenrepositorybawde	https://datenrepository.baw.de	BAW INGRID Data Repository			Scientific data repository	Academy	Custom software	DE	dataset	open	Germany	scientific	active			uncertain
dkanispuniluebeckde	http://dkan.isp.uni-luebeck.de	COEMS (Continuous Observation of Embedded Multicore Systems) Open Data Portal	Universitität zu Lübeck	https://www.uni-luebeck.de	Open data portal	Academy	DKAN	EN	dataset	open	Germany		active			uncertain
dkanworckdigitalhistoryunibielefeldde	https://dkan.worck.digital-history.uni-bielefeld.de	Worlds of Related Coercions in Work (WORCK) data catalog	Universität Bielefeld	https://www.uni-bielefeld.de	Open data portal	Academy	DKAN	DE	dataset	open	Germany		active			uncertain
edmondmpdlmpgde	https://edmond.mpdl.mpg.de	Edmond			Scientific data repository	Academy	Dataverse	DE	dataset	open	Germany	scientific,has_api	active	TRUE		active
