country_code,country_name,catalog_name,catalog_id,catalog_type,owner_type,is_federal_path,link,file_path,priority
Unknown,Unknown,citizen-problem-reporter-1-brentwoodboro.hub.arcgis.com,citizenproblemreporter1brentwoodborohubarcgiscom,Geoportal,Local government,No,https://citizen-problem-reporter-1-brentwoodboro.hub.arcgis.com/,data/entities/Unknown/geo/citizenproblemreporter1brentwoodborohubarcgiscom.yaml,HIGH
Unknown,Unknown,maffude-demo01.hub.arcgis.com,maffudedemo01hubarcgiscom,Geoportal,Central government,No,https://maffude-demo01.hub.arcgis.com/,data/entities/Unknown/geo/maffudedemo01hubarcgiscom.yaml,HIGH
Unknown,Unknown,Unable to extract catalog owner info without site content,arcticeaglepatriot22afdcgshubarcgiscom,Geoportal,Central government,No,https://arctic-eagle-patriot-22-afdcgs.hub.arcgis.com/,data/entities/Unknown/geo/arcticeaglepatriot22afdcgshubarcgiscom.yaml,HIGH
Unknown,Unknown,Commissioner Data Hub 1 (UGIS Hub),commissionerdatahub1ugishubarcgiscom,Geoportal,Central government,No,https://commissioner-data-hub-1-ugis.hub.arcgis.com/,data/entities/Unknown/geo/commissionerdatahub1ugishubarcgiscom.yaml,HIGH
Unknown,Unknown,data-innovate.opendata.arcgis.com,datainnovateopendataarcgiscom,Geoportal,Business,No,https://data-innovate.opendata.arcgis.com/,data/entities/Unknown/geo/datainnovateopendataarcgiscom.yaml,HIGH
Unknown,Unknown,Employment Ontario - Open Data Geo Hub,wwweogeohubcom,Geoportal,Academy,No,https://www.eo-geohub.com/,data/entities/Unknown/geo/wwweogeohubcom.yaml,HIGH
Unknown,Unknown,No extractable data for specified fields from the provided URL,stchubstcgishubarcgiscom,Geoportal,Central government,No,https://stc-hub-stcgis.hub.arcgis.com/,data/entities/Unknown/geo/stchubstcgishubarcgiscom.yaml,HIGH
Unknown,Unknown,NCC Hub,ncchubnccccnhubarcgiscom,Geoportal,Regional government,No,https://ncc-hub-ncc-ccn.hub.arcgis.com/,data/entities/Unknown/geo/ncchubnccccnhubarcgiscom.yaml,HIGH
Unknown,Unknown,avca-open-data-avca,avcaopendataavcahubarcgiscom,Geoportal,Business,No,https://avca-open-data-avca.hub.arcgis.com/,data/entities/Unknown/geo/avcaopendataavcahubarcgiscom.yaml,HIGH
Unknown,Unknown,Kashigeohub-VSCL,kashigeohubvsclhubarcgiscom,Geoportal,Civil society,No,https://kashigeohub-vscl.hub.arcgis.com/,data/entities/Unknown/geo/kashigeohubvsclhubarcgiscom.yaml,HIGH
Unknown,Unknown,"The search results provide general information about ArcGIS Hub, data catalogs, and how to assign metadata using vocabularies, but do not contain direct data from the specific website provided. Without scraping or accessing metadata from the URL itself, I cannot extract precise information such as owner_type_reference (Central government, Regional government, etc.), data_theme (EU DCAT-AP), and iso19115_theme (ISO19115 categories) from this catalog. Please refer to the ArcGIS Hub documentation for details on how to structure or harvest this metadata programmatically [1][2][3].",paginaimpmmlimphubarcgiscom,Geoportal,Central government,No,https://pagina-imp-mmlimp.hub.arcgis.com/,data/entities/Unknown/geo/paginaimpmmlimphubarcgiscom.yaml,HIGH
Unknown,Unknown,Reservoir Drainage Area - Kate,reservoirdrainageareakatehubarcgiscom,Geoportal,Business,No,https://reservoir-drainage-area-kate.hub.arcgis.com/,data/entities/Unknown/geo/reservoirdrainageareakatehubarcgiscom.yaml,HIGH
Unknown,Unknown,Open Data Demo Dev Temple1 Hub,opendatademodevtemple1hubarcgiscom,Geoportal,Local government,No,https://opendata-demo-dev-temple1.hub.arcgis.com/,data/entities/Unknown/geo/opendatademodevtemple1hubarcgiscom.yaml,HIGH
Unknown,Unknown,No schema or metadata found in search results,wfcrckeyshubwfcrchubarcgiscom,Geoportal,Central government,No,https://wfcrc-keys-hub-wfcrc.hub.arcgis.com/,data/entities/Unknown/geo/wfcrckeyshubwfcrchubarcgiscom.yaml,HIGH
Unknown,Unknown,data-cravendc.opendata.arcgis.com,datacravendcopendataarcgiscom,Geoportal,Local government,No,https://data-cravendc.opendata.arcgis.com/,data/entities/Unknown/geo/datacravendcopendataarcgiscom.yaml,HIGH
Unknown,Unknown,Commissioner Data Hub UGIs,commissionerdatahubugishubarcgiscom,Geoportal,Central government,No,https://commissioner-data-hub-ugis.hub.arcgis.com/,data/entities/Unknown/geo/commissionerdatahubugishubarcgiscom.yaml,HIGH
Unknown,Unknown,public-help-initiative-geospatial-hub-help-on,publichelpinitiativegeospatialhubhelponhubarcgiscom,Geoportal,Civil society,No,https://public-help-initiative-geospatial-hub-help-on.hub.arcgis.com/,data/entities/Unknown/geo/publichelpinitiativegeospatialhubhelponhubarcgiscom.yaml,HIGH
Unknown,Unknown,City of Highland Village Geographic Information System,gispagehvhubarcgiscom,Geoportal,Central government,No,https://gis-page-hv.hub.arcgis.com/,data/entities/Unknown/geo/gispagehvhubarcgiscom.yaml,HIGH
Unknown,Unknown,gishub.weldgov.com,gishubweldgovcom,Geoportal,Central government,No,https://gishub.weldgov.com/,data/entities/Unknown/geo/gishubweldgovcom.yaml,HIGH
Unknown,Unknown,Maritime Portal Demo01,maritimeportaldemo01hubarcgiscom,Geoportal,Central government,No,https://maritime-portal-demo01.hub.arcgis.com/,data/entities/Unknown/geo/maritimeportaldemo01hubarcgiscom.yaml,HIGH
Unknown,Unknown,mce-geohub-test-version-mce-scarto.hub.arcgis.com,mcegeohubtestversionmcescartohubarcgiscom,Geoportal,Central government,No,https://mce-geohub-test-version-mce-scarto.hub.arcgis.com/,data/entities/Unknown/geo/mcegeohubtestversionmcescartohubarcgiscom.yaml,HIGH
Unknown,Unknown,ide-los-rios-gorelosrios.hub.arcgis.com,idelosriosgorelosrioshubarcgiscom,Geoportal,Regional government,No,https://ide-los-rios-gorelosrios.hub.arcgis.com/,data/entities/Unknown/geo/idelosriosgorelosrioshubarcgiscom.yaml,HIGH
Unknown,Unknown,LIFE IP RBMP Geoportal - Valley Management,lifeiprbmpgeoportalvalleymanagementhubarcgiscom,Geoportal,Central government,No,https://lifeip-rbmp-geoportal-valleymanagement.hub.arcgis.com/,data/entities/Unknown/geo/lifeiprbmpgeoportalvalleymanagementhubarcgiscom.yaml,HIGH
EU,European Union,Open Science Catalogue,catalogoscearthcodeeoxat,Geoportal,Academy,Yes,https://catalog.osc.earthcode.eox.at,data/entities/AT/Federal/geo/catalogoscearthcodeeoxat.yaml,HIGH
EU,European Union,Eurostat Data Catalogue,statdataeuropaeu,Indicators catalog,Central government,No,https://ec.europa.eu/eurostat/en/web/main/data,data/entities/EU/indicators/statdataeceuropaeu.yaml,HIGH
EU,European Union,Eurostat SDMX API,webgateeceuropaeu,Indicators catalog,Central government,No,https://webgate.ec.europa.eu/sdmxrr,data/entities/EU/indicators/webgateeceuropaeu.yaml,HIGH
EU,European Union,ECB Data portal,dataecbeuropaeu,Indicators catalog,Central government,No,https://data.ecb.europa.eu,data/entities/EU/indicators/dataecbeuropaeu.yaml,HIGH
EU,European Union,European Central Bank Statistical Data Warehouse (SDW),sdwecbeuropaeu,Indicators catalog,Central government,No,https://sdw.ecb.europa.eu,data/entities/EU/indicators/sdwecbeuropaeu.yaml,HIGH
EU,European Union,ENTSO-E Docs,docsentsoeeu,Open data portal,Business,No,https://docs.entsoe.eu,data/entities/EU/opendata/docsentsoeeu.yaml,HIGH
EU,European Union,The ODEON platform,opendatahubseu,Open data portal,Regional government,No,https://opendatahubs.eu,data/entities/EU/opendata/opendatahubseu.yaml,HIGH
EU,European Union,Oasis HUB,oasishubco,Open data portal,Academy,No,https://oasishub.co,data/entities/EU/opendata/oasishubco.yaml,HIGH
EU,European Union,data.europa.eu - The official portal for European data,dataeuropaeu,Open data portal,Central government,No,https://data.europa.eu,data/entities/EU/opendata/dataeuropaeu.yaml,HIGH
EU,European Union,Joint Research Centre Data Catalogue,datajrceceuropaeu,Open data portal,Central government,No,https://data.jrc.ec.europa.eu,data/entities/EU/opendata/datajrceceuropaeu.yaml,HIGH
EU,European Union,"Datastro, an open data portal about astronomy",wwwdatastroeu,Open data portal,Community,No,https://www.datastro.eu,data/entities/EU/opendata/wwwdatastroeu.yaml,HIGH
EU,European Union,B2FIND,b2findeudateu,Open data portal,Central government,No,https://b2find.eudat.eu,data/entities/EU/opendata/b2findeudateu.yaml,HIGH
EU,European Union,CESSDA DC Data Catalogue,datacataloguecessdaeu,Open data portal,Academy,No,https://datacatalogue.cessda.eu,data/entities/EU/opendata/datacataloguecessdaeu.yaml,HIGH
EU,European Union,Open data for nature-based solutions to hydro-meteo risks (Operandum project open data),datacatalogueoperandumprojecteu,Open data portal,Academy,No,https://data-catalogue.operandum-project.eu,data/entities/EU/opendata/datacatalogueoperandumprojecteu.yaml,HIGH
EU,European Union,NextGeoss Data Catalogue,cataloguenextgeosseu,Open data portal,Academy,No,https://catalogue.nextgeoss.eu,data/entities/EU/opendata/cataloguenextgeosseu.yaml,HIGH
EU,European Union,European Data Incubator Data Catalog,dataedincubatoreu,Open data portal,Academy,No,https://data.edincubator.eu,data/entities/EU/opendata/dataedincubatoreu.yaml,HIGH
EU,European Union,Pearl PV CKAN Repository,ckanpearlpvcosteu,Open data portal,Academy,No,https://ckan.pearlpv-cost.eu,data/entities/EU/opendata/ckanpearlpvcosteu.yaml,HIGH
EU,European Union,International Network for Terrestrial Research and Monitoring in the Arctic Data Portal,dataportaleuinteractorg,Open data portal,Academy,No,https://dataportal.eu-interact.org,data/entities/EU/opendata/dataportaleuinteractorg.yaml,HIGH
EU,European Union,Google Earth Engine openEO Driver,googleearthengineopeneo,Geoportal,Community,No,https://earthengine.openeo.org/v1.0/,data/entities/EU/geo/googleearthengineopeneo.yaml,HIGH
EU,European Union,openeo.eodc.eu/v1.0/,eodcopeneo,Geoportal,Business,No,https://openeo.eodc.eu/v1.0/,data/entities/EU/geo/eodcopeneo.yaml,HIGH
EU,European Union,openEO Hub,hubopeneoorg,Geoportal,Business,No,https://hub.openeo.org,data/entities/EU/geo/hubopeneoorg.yaml,HIGH
EU,European Union,openEO Platform (Eurac Research),euracresearchopeneo,Geoportal,Academy,No,https://openeo.eurac.edu/,data/entities/EU/geo/euracresearchopeneo.yaml,HIGH
EU,European Union,Data Olomouc,opendataolomouceu,Geoportal,Local government,No,https://opendata.olomouc.eu/,data/entities/EU/geo/opendataolomouceu.yaml,HIGH
EU,European Union,EEA SDI - geospatial data catalogue,sdieeaeuropaeu,Geoportal,Central government,No,https://sdi.eea.europa.eu/catalogue,data/entities/EU/geo/sdieeaeuropaeu.yaml,HIGH
EU,European Union,Ocean Browser - Python WMS Web Visualization,sdnoceanbrowsernet,Geoportal,Academy,No,https://sdn.oceanbrowser.net/web-vis/Python/web/wms,data/entities/EU/geo/sdnoceanbrowsernet.yaml,HIGH
EU,European Union,Open Science Data Catalog,eoepcagithubio,Geoportal,Central government,No,https://EOEPCA.github.io/open-science-catalog-metadata/catalog.json,data/entities/EU/geo/eoepcagithubio.yaml,HIGH
EU,European Union,CREODIAS STAC Catalog,creodias,Geoportal,Business,No,https://datahub.creodias.eu/stac/,data/entities/EU/geo/creodias.yaml,HIGH
EU,European Union,European Marine Observation and Data Network (EMODnet) metadata catalogue,emodneteceuropaeu,Geoportal,Academy,No,https://emodnet.ec.europa.eu/geonetwork,data/entities/EU/geo/emodneteceuropaeu.yaml,HIGH
EU,European Union,FAIRiCUBE Hub Catalog,fairicubehubcatalog,Geoportal,Academy,No,https://catalog.fairicube.eu/stac/index.json,data/entities/EU/geo/fairicubehubcatalog.yaml,HIGH
EU,European Union,The CREODIAS Datacube service,creodiasrasdamancom,Geoportal,Business,No,https://creodias.rasdaman.com/rasdaman/ows,data/entities/EU/geo/creodiasrasdamancom.yaml,HIGH
EU,European Union,openEO Data Collections Catalog,openeocloud,Geoportal,Business,No,https://openeo.cloud/data-collections/,data/entities/EU/geo/openeocloud.yaml,HIGH
EU,European Union,Open Data Science Europe Metadata Catalog,dataopendatascienceeu,Geoportal,Academy,No,https://data.opendatascience.eu/geonetwork,data/entities/EU/geo/dataopendatascienceeu.yaml,HIGH
EU,European Union,geonetwork.mood-h2020.eu,geonetworkmoodh2020eu,Geoportal,International,No,https://geonetwork.mood-h2020.eu/geonetwork,data/entities/EU/geo/geonetworkmoodh2020eu.yaml,HIGH
EU,European Union,metadata.mica-project.eu,metadatamicaprojecteu,Geoportal,International,No,http://metadata.mica-project.eu/mmd,data/entities/EU/geo/metadatamicaprojecteu.yaml,HIGH
EU,European Union,EODC CSW Catalogue,csweodceu,Geoportal,Business,No,https://csw.eodc.eu,data/entities/EU/geo/csweodceu.yaml,HIGH
EU,European Union,AtlanticECO GeoNode,atlantecogeonodeeu,Geoportal,Academy,No,https://atlanteco-geonode.eu,data/entities/EU/geo/atlantecogeonodeeu.yaml,HIGH
EU,European Union,INSPIRE Geoportal,inspiregeoportaleceuropaeu,Geoportal,Central government,No,https://inspire-geoportal.ec.europa.eu,data/entities/EU/geo/inspiregeoportaleceuropaeu.yaml,HIGH
EU,European Union,DEEP Open Catalog - Deep Hybrid DataCloud,marketplacedeephybriddatacloudeu,Machine learning catalog,Academy,No,https://marketplace.deep-hybrid-datacloud.eu,data/entities/EU/ml/marketplacedeephybriddatacloudeu.yaml,HIGH
EU,European Union,Analysis and experimentation on ecosystems data portal,dataanaeeeu,Scientific data repository,Academy,No,https://data.anaee.eu,data/entities/EU/scientific/dataanaeeeu.yaml,HIGH
EU,European Union,Blue-Cloud Gateway Data Catalogue,bluecloudd4scienceorg,Scientific data repository,Academy,No,https://blue-cloud.d4science.org,data/entities/EU/scientific/bluecloudd4scienceorg.yaml,HIGH
EU,European Union,EMODnet Physics ERDDAP,erddapemodnetphysicseu,Open data portal,Central government,No,https://erddap.emodnet-physics.eu/erddap/index.html,data/entities/EU/scientific/erddapemodnetphysicseu.yaml,HIGH
EU,European Union,The COVID-19 SSH Data Portal,covid19dataeuieu,Scientific data repository,Academy,No,https://covid19data.eui.eu,data/entities/EU/scientific/covid19dataeuieu.yaml,HIGH
EU,European Union,EMSO ERIC - ERDDAP,erddapemsoeu,Open data portal,Academy,No,https://erddap.emso.eu/erddap/index.html,data/entities/EU/scientific/erddapemsoeu.yaml,HIGH
EU,European Union,Oceanbrowser THREDDS server,opendapoceanbrowsernet,Scientific data repository,Academy,No,http://opendap.oceanbrowser.net/thredds/catalog.html,data/entities/EU/scientific/opendapoceanbrowsernet.yaml,HIGH
EU,European Union,ICOS ERDDAP,erddapicoscpeu,Scientific data repository,Academy,No,https://erddap.icos-cp.eu/erddap/index.html,data/entities/EU/scientific/erddapicoscpeu.yaml,HIGH
EU,European Union,EMODnet Physics - Gridded Products (ERDDAP ncWMS),proderddapemodnetphysicseuncwms,Scientific data repository,Academy,No,https://prod-erddap.emodnet-physics.eu/ncWMS,data/entities/EU/scientific/proderddapemodnetphysicseuncwms.yaml,HIGH
EU,European Union,EMODnet Chemistry ERDDAP,erddapemodnetchemistryeu,Scientific data repository,Central government,No,https://erddap.emodnet-chemistry.eu/erddap/index.html,data/entities/EU/scientific/erddapemodnetchemistryeu.yaml,HIGH
EU,European Union,Copernicus Marine Data Store,datamarinecopernicuseu,Scientific data repository,Academy,No,https://data.marine.copernicus.eu,data/entities/EU/scientific/datamarinecopernicuseu.yaml,HIGH
EU,European Union,ESA Open Science Catalog,opensciencedataesaint,Scientific data repository,Academy,No,https://opensciencedata.esa.int,data/entities/EU/scientific/opensciencedataesaint.yaml,HIGH
EU,European Union,ERDDAP - Home Page - EMODnet,erddapemodneteu,Scientific data repository,Central government,No,https://erddap.emodnet.eu/erddap/index.html,data/entities/EU/scientific/erddapemodneteu.yaml,HIGH
EU,European Union,EUMETSAT GSICS Data and Product Server,gsicseumetsatint,Scientific data repository,Central government,No,http://gsics.eumetsat.int/thredds/catalog.html,data/entities/EU/scientific/gsicseumetsatint.yaml,HIGH
ZA,South Africa,mines.gouv.ci.cadastreminier.org/arcgis/rest/,minesgouvcicadastreminierorg,Geoportal,Business,No,https://mines.gouv.ci.cadastreminier.org/arcgis/rest/,data/entities/CI/geo/minesgouvcicadastreminierorg.yaml,HIGH
ZA,South Africa,Amathole GIS Services (ArcGIS REST Directory),amatholegisgovza,Geoportal,Local government,No,https://amatholegis.gov.za/arcgis/rest/services,data/entities/ZA/ZA-EC/geo/amatholegisgovza.yaml,HIGH
ZA,South Africa,MEDAT Data Repository - SAMRC,medatsamrcacza,Microdata catalog,Academy,Yes,https://medat.samrc.ac.za,data/entities/ZA/Federal/microdata/medatsamrcacza.yaml,HIGH
ZA,South Africa,AHRI Data Repository,dataahriorg,Microdata catalog,Academy,Yes,https://data.ahri.org/index.php,data/entities/ZA/Federal/microdata/dataahriorg.yaml,HIGH
ZA,South Africa,Data First (University of Capetown) - South Africa,wwwdatafirstuctacza,Microdata catalog,Academy,Yes,https://www.datafirst.uct.ac.za/dataportal/index.php,data/entities/ZA/Federal/microdata/wwwdatafirstuctacza.yaml,HIGH
ZA,South Africa,Agincourt - MRC/Wits Rural Public Health and Health Transitions Research Unit microdata catalogue,dataagincourtcoza,Microdata catalog,Academy,Yes,https://data.agincourt.co.za/index.php,data/entities/ZA/Federal/microdata/dataagincourtcoza.yaml,HIGH
ZA,South Africa,The GMES and Africa Marine and Coastal Operations (MarCOSouth) project,ocimscsircoza,Open data portal,Academy,Yes,https://marcosouth.org,data/entities/ZA/Federal/opendata/ocimscsircoza.yaml,HIGH
ZA,South Africa,OpenUp Data Catalog,dataopenuporgza,Open data portal,Civil society,Yes,https://data.openup.org.za,data/entities/ZA/Federal/opendata/dataopenuporgza.yaml,HIGH
ZA,South Africa,Spatial Tax Data South Africa,spatialtaxdataorgza,Open data portal,Academy,Yes,https://spatialtaxdata.org.za/,data/entities/ZA/Federal/opendata/spatialtaxdataorgza.yaml,HIGH
ZA,South Africa,Marine Information Management System (MIMS),dataoceangovza,Open data portal,Central government,Yes,https://data.ocean.gov.za,data/entities/ZA/Federal/opendata/dataoceangovza.yaml,HIGH
ZA,South Africa,Vulekamali – South Africa Budget Data Portal,datavulekamaligovza,Open data portal,Central government,Yes,https://data.vulekamali.gov.za,data/entities/ZA/Federal/opendata/datavulekamaligovza.yaml,HIGH
ZA,South Africa,politicaleconomy.org.za,politicaleconomyorgza,Datasets list,Civil society,Yes,https://politicaleconomy.org.za/download-category/dataset/,data/entities/ZA/Federal/opendata/politicaleconomyorgza.yaml,HIGH
ZA,South Africa,Geoscience Data Catalog - Maps Services,mapsgeoscienceorgza,Geoportal,Central government,Yes,https://maps.geoscience.org.za/server/rest/services,data/entities/ZA/Federal/geo/mapsgeoscienceorgza.yaml,HIGH
ZA,South Africa,South African Geospatial Names Server (SAGNS) Data Catalog,wwwsagnsgovza,Geoportal,Central government,Yes,https://www.sagns.gov.za/server/rest/services,data/entities/ZA/Federal/geo/wwwsagnsgovza.yaml,HIGH
ZA,South Africa,MDB Spatial Knowledge Hub,spatialhubmdbsaopendataarcgiscom,Geoportal,Central government,Yes,https://spatialhub-mdb-sa.opendata.arcgis.com/,data/entities/ZA/Federal/geo/spatialhubmdbsaopendataarcgiscom.yaml,HIGH
ZA,South Africa,Greater Kruger Strategic Development Program (GKSDP) Data Catalog,wwwgreaterkrugerlandscapecoza,Geoportal,Central government,Yes,https://www.greaterkrugerlandscape.co.za/,data/entities/ZA/Federal/geo/wwwgreaterkrugerlandscapecoza.yaml,HIGH
ZA,South Africa,South Africa - WIS 2.0 in a box,wisweathersacoza,Geoportal,Central government,Yes,http://wis.weathersa.co.za,data/entities/ZA/Federal/geo/wisweathersacoza.yaml,HIGH
ZA,South Africa,AfriGIS Data Catalogue,wwwafrigiscoza,Datasets list,Business,Yes,https://www.afrigis.co.za/data-catalogue/,data/entities/ZA/Federal/geo/wwwafrigiscoza.yaml,HIGH
ZA,South Africa,Environmental Geographic Information Systems (EGIS) - Data Download,egisenvironmentgovza,Datasets list,Central government,Yes,https://egis.environment.gov.za/data_egis/data_download/current,data/entities/ZA/Federal/geo/egisenvironmentgovza.yaml,HIGH
ZA,South Africa,geoserver.1map.co.za,geoserver1mapcoza,Geoportal,Business,Yes,https://geoserver.1map.co.za/geoserver/web/,data/entities/ZA/Federal/geo/geoserver1mapcoza.yaml,HIGH
ZA,South Africa,University of KwaZulu-Natal data,yabelanaukznacza,Scientific data repository,Academy,Yes,https://yabelana.ukzn.ac.za,data/entities/ZA/Federal/scientific/yabelanaukznacza.yaml,HIGH
ZA,South Africa,Energy Research Data Portal - University of Cape Town,energydatauctacza,Scientific data repository,Academy,Yes,http://energydata.uct.ac.za,data/entities/ZA/Federal/scientific/energydatauctacza.yaml,HIGH
ZA,South Africa,North-West University research repository,daytanwuacza,Scientific data repository,Academy,Yes,https://dayta.nwu.ac.za,data/entities/ZA/Federal/scientific/daytanwuacza.yaml,HIGH
ZA,South Africa,Rhodes University research repository,researchdataruacza,Scientific data repository,Academy,Yes,https://researchdata.ru.ac.za/,data/entities/ZA/Federal/scientific/researchdataruacza.yaml,HIGH
ZA,South Africa,Cape Peninsula University of Technology research data repository,esangocputacza,Scientific data repository,Academy,Yes,https://esango.cput.ac.za,data/entities/ZA/Federal/scientific/esangocputacza.yaml,HIGH
ZA,South Africa,University of Johannesburg research repository,repositoryujacza,Scientific data repository,Academy,Yes,https://repository.uj.ac.za,data/entities/ZA/Federal/scientific/repositoryujacza.yaml,HIGH
ZA,South Africa,HSRC Research Data Service,curationhsrcacza,Scientific data repository,Academy,Yes,http://curation.hsrc.ac.za,data/entities/ZA/Federal/scientific/curationhsrcacza.yaml,HIGH
ZA,South Africa,ZivaHub Open Data UCT,zivahubuctacza,Scientific data repository,Academy,Yes,https://zivahub.uct.ac.za,data/entities/ZA/Federal/scientific/zivahubuctacza.yaml,HIGH
ZA,South Africa,Stellenbosch University research data repository,scholardatasunacza,Scientific data repository,Academy,Yes,https://scholardata.sun.ac.za,data/entities/ZA/Federal/scientific/scholardatasunacza.yaml,HIGH
ZA,South Africa,University of Pretoria research data repository,researchdataupacza,Scientific data repository,Academy,Yes,https://researchdata.up.ac.za,data/entities/ZA/Federal/scientific/researchdataupacza.yaml,HIGH
ZA,South Africa,South African Environmental Observation Network Open Data Platform,cataloguesaeonacza,Scientific data repository,Academy,Yes,https://catalogue.saeon.ac.za,data/entities/ZA/Federal/scientific/cataloguesaeonacza.yaml,HIGH
ZA,South Africa,Kikapu Research data repository,kikapuuwcacza,Scientific data repository,Academy,Yes,https://kikapu.uwc.ac.za,data/entities/ZA/Federal/scientific/kikapuuwcacza.yaml,HIGH
ZA,South Africa,MARISMA Spatial Data Portal,cmrmandelaacza,Scientific data repository,Academy,Yes,https://cmr.mandela.ac.za/Research-Projects/EBSA-Portal/MARISMA-Spatial-Data-Portal,data/entities/ZA/Federal/scientific/cmrmandelaacza.yaml,HIGH
ZA,South Africa,Digital Earth Africa Explorer,digitalearthafrica,Geoportal,Central government,No,https://explorer.digitalearth.africa,data/entities/Africa/geo/digitalearthafrica.yaml,HIGH
ZA,South Africa,Digital Earth Africa Terria Map,mapsdigitalearthafrica,Geoportal,Central government,No,https://maps.digitalearth.africa,data/entities/Africa/geo/mapsdigitalearthafrica.yaml,HIGH
CN,China,Open Geospatial Data by Esri China (Hong Kong) Ltd.,opendataesrichinahk,Geoportal,Business,No,https://opendata.esrichina.hk,data/entities/HK/geo/opendataesrichinahk.yaml,HIGH
CN,China,National Data National Bureau of statistics of China,datastatsgovcn,Indicators catalog,Central government,Yes,https://data.stats.gov.cn,data/entities/CN/Federal/indicators/datastatsgovcn.yaml,HIGH
CN,China,China national data platform,sjdjndagovcn,Open data portal,Central government,Yes,http://sjdj.nda.gov.cn,data/entities/CN/Federal/opendata/sjdjndagovcn.yaml,HIGH
CN,China,Center for Information Resources Analysis & Application Open Data Portal,ciraazjueducn,Open data portal,Academy,Yes,https://ciraa.zju.edu.cn/opendata/index,data/entities/CN/Federal/opendata/ciraazjueducn.yaml,HIGH
CN,China,Mobile Communication Open Dataset Platform,wwwmobileaidatasetcn,Open data portal,Academy,Yes,https://www.mobileai-dataset.cn,data/entities/CN/Federal/opendata/wwwmobileaidatasetcn.yaml,HIGH
CN,China,Cloud platform in the field of marine science,portalqdioaccn,Open data portal,Academy,Yes,http://portal.qdio.ac.cn,data/entities/CN/Federal/opendata/portalqdioaccn.yaml,HIGH
CN,China,OpenKG Data Catalog,openkgcn,Open data portal,Civil society,Yes,http://openkg.cn,data/entities/CN/Federal/opendata/openkgcn.yaml,HIGH
CN,China,Chinese Academic Map Publishing Platform (AMAP) instance,amapzjueducn,Geoportal,Academy,Yes,http://amap.zju.edu.cn,data/entities/CN/Federal/geo/amapzjueducn.yaml,HIGH
CN,China,National Earth System Science Data Center,geodatacn,Geoportal,Academy,Yes,https://www.geodata.cn,data/entities/CN/Federal/geo/geodatacn.yaml,HIGH
CN,China,China - WIS 2.0 in a box,wis2nodewiscmacn,Geoportal,Central government,Yes,https://wis2node.wis.cma.cn,data/entities/CN/Federal/geo/wis2nodewiscmacn.yaml,HIGH
CN,China,findata.cn,findatacn,Data search engine,Academy,Yes,https://findata.cn,data/entities/CN/Federal/search/findatacn.yaml,HIGH
CN,China,Tianchi_Data_Catalog_schema,tianchialiyuncom,Machine learning catalog,Business,Yes,https://tianchi.aliyun.com/dataset/,data/entities/CN/Federal/ml/tianchialiyuncom.yaml,HIGH
CN,China,Hyper AI datasets,hyperaidatasets,Machine learning catalog,Business,Yes,https://hyper.ai/datasets,data/entities/CN/Federal/ml/hyperaidatasets.yaml,HIGH
CN,China,OpenDataLab,opendatalaborgcn,Machine learning catalog,Academy,Yes,https://opendatalab.org.cn,data/entities/CN/Federal/ml/opendatalaborgcn.yaml,HIGH
CN,China,Datatang datasets,wwwdatatangai,Machine learning catalog,Business,Yes,https://www.datatang.ai,data/entities/CN/Federal/ml/wwwdatatangai.yaml,HIGH
CN,China,China Meteorological Administation GSICS Data and Product Server,gsicsnsmcorgcn,Scientific data repository,Central government,Yes,http://gsics.nsmc.org.cn/thredds/catalog.html,data/entities/CN/Federal/scientific/gsicsnsmcorgcn.yaml,HIGH
CN,China,National basic science data center,wwwnbsdccn,Scientific data repository,Academy,Yes,https://www.nbsdc.cn,data/entities/CN/Federal/scientific/wwwnbsdccn.yaml,HIGH
CN,China,Fudan University Social Science Data Repository,dvnfudaneducn,Scientific data repository,Academy,Yes,https://dvn.fudan.edu.cn,data/entities/CN/Federal/scientific/dvnfudaneducn.yaml,HIGH
CN,China,Peking University Open Research Data,opendatapkueducn,Scientific data repository,Academy,Yes,https://opendata.pku.edu.cn,data/entities/CN/Federal/scientific/opendatapkueducn.yaml,HIGH
CN,China,National Tibetan Plateau Data Center,datatpdcaccn,Scientific data repository,Academy,Yes,https://data.tpdc.ac.cn,data/entities/CN/Federal/scientific/datatpdcaccn.yaml,HIGH
CN,China,"National Genomics Data Center (NGDC), China National Center for Bioinformation (CNCB)",wwwncdcaccn,Scientific data repository,Academy,Yes,http://www.ncdc.ac.cn,data/entities/CN/Federal/scientific/wwwncdcaccn.yaml,HIGH
CN,China,China Meteorological Data Service Centre,datacmacn,Scientific data repository,Academy,Yes,http://data.cma.cn/,data/entities/CN/Federal/scientific/datacmacn.yaml,HIGH
CN,China,ScienceDB (Science Data Bank),scidbcn,Scientific data repository,Academy,Yes,https://scidb.cn,data/entities/CN/Federal/scientific/scidbcn.yaml,HIGH
CN,China,Deep-time Digital Earth repository,repositorydeeptimeorg,Scientific data repository,Academy,Yes,https://repository.deep-time.org,data/entities/CN/Federal/scientific/repositorydeeptimeorg.yaml,HIGH
CN,China,No information extracted from the URL provided.,wwwncmicn,Scientific data repository,Academy,Yes,https://www.ncmi.cn/phda/browse.html,data/entities/CN/Federal/scientific/wwwncmicn.yaml,HIGH
